"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000146","negative regulation of cell motility","60/1789","256/12599",0.234375,1.65058167970933,4.27813586642082,4.41943817936227e-05,0.000581505023600299,0.00043045945807164,"ADA/PTPRU/CXCL13/SPINT2/ACVR1C/DACH1/GADD45A/DPP4/JAG1/DUSP1/SERPINB1/FOXO3/SRGAP2/PATZ1/ALOX15B/CLIC4/SIN3A/STAP1/GREM1/BMP10/GNA12/HAS1/JUP/FIGNL2/AFDN/CD200/NF1/NFE2L2/NGFR/ARID4B/STK26/PFN2/DLL4/DUSP22/PTGER4/PTPN1/RAP2C/PTPRJ/PTPRK/SINHCAF/ROBO1/CCL2/CXCL12/SRGAP2B/SRGAP2C/SP100/STAT3/BST2/THBS1/TIMP1/TNF/TNFAIP6/MCTP1/RECK/IFITM1/DLG5/SLIT2/ACVRL1/CD69/RIPOR2",60
"GO:0032602","chemokine production","25/1789","78/12599",0.320512820512821,2.25720571584183,4.53082476592437,4.5768845708671e-05,0.000599218054789334,0.000443571540507713,"LILRB4/AGER/ALOX15B/MCOLN2/FFAR3/FFAR2/HIF1A/TICAM2/IL1B/IL4R/IL6/IL7/IL18/ARG2/LBP/MEFV/OAS1/OAS3/EIF2AK2/CXCL6/TLR2/TLR3/TNF/WNT5A/RIPK2",25
"GO:0032642","regulation of chemokine production","25/1789","78/12599",0.320512820512821,2.25720571584183,4.53082476592437,4.5768845708671e-05,0.000599218054789334,0.000443571540507713,"LILRB4/AGER/ALOX15B/MCOLN2/FFAR3/FFAR2/HIF1A/TICAM2/IL1B/IL4R/IL6/IL7/IL18/ARG2/LBP/MEFV/OAS1/OAS3/EIF2AK2/CXCL6/TLR2/TLR3/TNF/WNT5A/RIPK2",25
"GO:0010562","positive regulation of phosphorus metabolic process","59/1789","251/12599",0.235059760956175,1.65540409630344,4.2666874170986,4.66495227733268e-05,0.000607717108089246,0.000449862970038194,"RASGRP1/TNK2/SEMA4D/RIPK3/NIBAN1/TRIM6/IL31RA/CREBL2/EFNA5/EREG/EZH2/FLT3/FLT4/PIK3R5/SPDYA/GRB10/PILRB/HIF1A/HES1/HTR2B/LILRA5/IL6/IL15/IL18/JAK2/LYN/OSM/P2RY6/PDGFB/PDGFRB/ENPP2/PFN2/PLAUR/PARP14/FAM20A/BANK1/PELI2/CEMIP/S100A12/BMP2/SRC/STAT3/STK4/THBS1/TLR3/TNF/C3/TRAF2/VEGFA/WNT5A/FZD7/PARP9/LMO4/RIPK1/RIPK2/SPHK1/UNC119/CD80/RAPGEF2",59
"GO:0045937","positive regulation of phosphate metabolic process","59/1789","251/12599",0.235059760956175,1.65540409630344,4.2666874170986,4.66495227733268e-05,0.000607717108089246,0.000449862970038194,"RASGRP1/TNK2/SEMA4D/RIPK3/NIBAN1/TRIM6/IL31RA/CREBL2/EFNA5/EREG/EZH2/FLT3/FLT4/PIK3R5/SPDYA/GRB10/PILRB/HIF1A/HES1/HTR2B/LILRA5/IL6/IL15/IL18/JAK2/LYN/OSM/P2RY6/PDGFB/PDGFRB/ENPP2/PFN2/PLAUR/PARP14/FAM20A/BANK1/PELI2/CEMIP/S100A12/BMP2/SRC/STAT3/STK4/THBS1/TLR3/TNF/C3/TRAF2/VEGFA/WNT5A/FZD7/PARP9/LMO4/RIPK1/RIPK2/SPHK1/UNC119/CD80/RAPGEF2",59
"GO:0032817","regulation of natural killer cell proliferation","8/1789","12/12599",0.666666666666667,4.694987888951,5.20937535959742,4.72270334433209e-05,0.000610694397973977,0.000452066910740836,"FCGR3A/FLT3LG/HLA-E/IL12B/IL15/IL18/JAK2/IL23A",8
"GO:0070669","response to interleukin-2","8/1789","12/12599",0.666666666666667,4.694987888951,5.20937535959742,4.72270334433209e-05,0.000610694397973977,0.000452066910740836,"IL2RA/IL2RB/JAK1/JAK3/PTPN2/SECTM1/STAT3/CD7",8
"GO:1904862","inhibitory synapse assembly","8/1789","12/12599",0.666666666666667,4.694987888951,5.20937535959742,4.72270334433209e-05,0.000610694397973977,0.000452066910740836,"SEMA4D/SRGAP2/MDGA1/PLXNB1/NLGN2/SEMA4A/SRGAP2C/WNT5A",8
"GO:0071294","cellular response to zinc ion","10/1789","18/12599",0.555555555555556,3.91248990745916,5.03021126858786,4.77357146325972e-05,0.000615755532730062,0.000455813418915165,"MT1A/MT1B/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/MTF1",10
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","14/1789","32/12599",0.4375,3.08108580212409,4.79504065000336,4.89326465648217e-05,0.000628108543924973,0.000464957743192181,"BATF/CTSL/CYLD/IL6/IL6ST/IL12B/IL12RB1/IRF4/JAK1/JAK3/IL23A/STAT3/SOCS3/CD69",14
"GO:0071354","cellular response to interleukin-6","14/1789","32/12599",0.4375,3.08108580212409,4.79504065000336,4.89326465648217e-05,0.000628108543924973,0.000464957743192181,"YAP1/FCAR/SBNO2/IL6/IL6ST/JAK1/JAK2/NFKB1/PTPN2/RELA/SRC/STAT3/RIPK1/SOCS3",14
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","29/1789","97/12599",0.298969072164948,2.10548425947802,4.44622880964266,5.02018106304658e-05,0.000642828062951087,0.000475853876374018,"ADGRG2/CALCRL/ADM/ADORA2A/ADRB1/ABCA1/S1PR1/LPAR1/ADCY4/ADGRG5/GPR161/LPAR3/CXCL10/MC1R/CXCL9/PDE4B/PDE4D/PRKAR2B/PTGER2/PTGER4/PTGIR/ARRDC3/RXFP1/CXCL11/CXCL12/ADM2/GPR157/GPR174/RAPGEF2",29
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","26/1789","83/12599",0.313253012048193,2.20607864661553,4.48461352842793,5.05271708171979e-05,0.000645420065183185,0.000477772607650389,"FFAR2/TBK1/IFI35/TICAM2/IRAK2/LBP/LYN/NFKBIA/NINJ1/OAS1/IRAK4/PRKCE/PELI1/RAB13/RELA/SRC/TLR2/TNFAIP3/ACOD1/TNIP3/CAV1/RIPK2/NMI/CD14/CLEC6A/TRIL",26
"GO:0001787","natural killer cell proliferation","9/1789","15/12599",0.6,4.2254891000559,5.08481291556706,5.11787576221159e-05,0.000650577427399779,0.000481590348262653,"FCGR3A/FLT3LG/HLA-E/IL12B/IL15/IL18/JAK2/IL23A/SLAMF1",9
"GO:0010460","positive regulation of heart rate","9/1789","15/12599",0.6,4.2254891000559,5.08481291556706,5.11787576221159e-05,0.000650577427399779,0.000481590348262653,"ADA/ADM/ADRB1/EDN1/GCH1/PDE4D/TRPM4/PTPN1/ADM2",9
"GO:0002360","T cell lineage commitment","15/1789","36/12599",0.416666666666667,2.93436743059437,4.72810014923721,5.28772481027003e-05,0.000670544812896562,0.00049637121788754,"BATF/CTSL/CYLD/IL6/IL6ST/IL7/IL12B/IL12RB1/IRF4/JAK1/JAK3/IL23A/STAT3/SOCS3/CD69",15
"GO:0046633","alpha-beta T cell proliferation","17/1789","44/12599",0.386363636363636,2.72095889018751,4.65191318431967,5.42039718675698e-05,0.000685712897119859,0.000507599401737648,"EBI3/CD55/CD274/HLA-A/HLA-E/IL2RA/IL12B/IL15/IL18/IRF1/JAK2/ARG2/IL23A/VSIR/RASAL3/ZAP70/RIPK2",17
"GO:0031294","lymphocyte costimulation","16/1789","40/12599",0.4,2.8169927333706,4.68218728453325,5.44861989432096e-05,0.000685977324824582,0.00050779514451175,"LILRB2/TNFSF13B/LILRB4/CCR7/MAP3K8/DPP4/CD274/LYN/CCL19/SRC/YES1/PDCD1LG2/CAV1/CD5/CD80/CD86",16
"GO:0046640","regulation of alpha-beta T cell proliferation","16/1789","40/12599",0.4,2.8169927333706,4.68218728453325,5.44861989432096e-05,0.000685977324824582,0.00050779514451175,"EBI3/CD55/CD274/HLA-A/HLA-E/IL2RA/IL12B/IL18/IRF1/JAK2/ARG2/IL23A/VSIR/RASAL3/ZAP70/RIPK2",16
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","21/1789","61/12599",0.344262295081967,2.42446095904847,4.5367459569874,5.65751850243466e-05,0.000708877616653508,0.000524747099886667,"CADM4/ERN1/FOXC1/FLT3/FLT4/PRKD2/GREM1/DLL1/ANXA1/IL12B/MT1G/PDGFRB/DLL4/PROX1/JCAD/RELA/ROBO1/VEGFA/VTN/NRP2/SPHK1",21
"GO:0042130","negative regulation of T cell proliferation","21/1789","61/12599",0.344262295081967,2.42446095904847,4.5367459569874,5.65751850243466e-05,0.000708877616653508,0.000524747099886667,"LILRB2/BTN2A2/LILRB1/LILRB4/IL4I1/LRRC32/CD274/HLA-E/HLA-G/IL2RA/IDO1/ARG2/IL20RB/PELI1/VSIR/PDCD1LG2/CASP3/DLG5/CD80/CD86/RIPOR2",21
"GO:0032637","interleukin-8 production","23/1789","70/12599",0.328571428571429,2.31395831669728,4.48451549380071,5.89917198994694e-05,0.000735644963116899,0.000544561644877712,"NOD1/RIGI/PRKD2/FFAR2/ANXA1/HSPA1A/HSPA1B/IL1B/IL6/LBP/TLR8/OTUD7B/RELA/BCL3/NOD2/STAT3/TLR2/TLR3/TNF/WNT5A/RIPK1/CD14/CD58",23
"GO:0032677","regulation of interleukin-8 production","23/1789","70/12599",0.328571428571429,2.31395831669728,4.48451549380071,5.89917198994694e-05,0.000735644963116899,0.000544561644877712,"NOD1/RIGI/PRKD2/FFAR2/ANXA1/HSPA1A/HSPA1B/IL1B/IL6/LBP/TLR8/OTUD7B/RELA/BCL3/NOD2/STAT3/TLR2/TLR3/TNF/WNT5A/RIPK1/CD14/CD58",23
"GO:0030856","regulation of epithelial cell differentiation","30/1789","103/12599",0.29126213592233,2.05120830099801,4.35777708740302,6.44321911353318e-05,0.000801585316257089,0.000593374032605749,"CDH5/CDKN1B/CDKN1C/YAP1/CYP27B1/JAG1/EZH2/FOXC1/ALOX15B/DLL1/GRHL1/HES1/IL1B/SPRED3/NOTCH4/PRKCH/PLAAT4/CEACAM1/SFRP4/BMP2/BMP6/SMO/STAT1/BTG1/TNF/TNFRSF1A/VDR/VEGFA/CAV1/ACVRL1",30
"GO:0001936","regulation of endothelial cell proliferation","31/1789","108/12599",0.287037037037037,2.0214531188539,4.33685435757519,6.65644090822857e-05,0.000826154013432624,0.000611561026083859,"AKT3/LRG1/AGTR1/FLT4/FUT1/RICTOR/PRKD2/PPP1R16B/HIF1A/HTR2B/IL12B/MDK/NF1/NGFR/PDGFB/DLL4/PROX1/JCAD/CCL2/CCL24/CXCL12/BMP6/STAT1/STAT3/THBS1/TNF/VEGFA/WNT5A/CAV1/NRP2/ACVRL1",31
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","13/1789","29/12599",0.448275862068966,3.15697461498429,4.73063585830484,6.68382276714595e-05,0.000826879070909502,0.000612097750335415,"BATF/CTSL/IL6/IL6ST/IL12B/IL12RB1/IRF4/JAK1/JAK3/IL23A/STAT3/SOCS3/CD69",13
"GO:0007411","axon guidance","40/1789","153/12599",0.261437908496732,1.84117172115725,4.25851916788517,6.69378295498168e-05,0.000826879070909502,0.000612097750335415,"SEMA3A/SEMA4D/SEMA4B/SEMA3C/ECE1/EDN1/EFNA5/EPHB2/NFASC/EPHA10/L1CAM/NDP/NEO1/NGFR/NRCAM/ARK2C/SEMA4C/ENAH/SEMA4G/PTPRJ/ROBO1/SCN1B/CXCL12/SEMA4A/ISL2/BMPR2/SMO/VEGFA/WNT5A/SEMA3B/MYPN/LMO4/UNC5C/NRP2/PLXNA4/NEXN/RPS6KA5/SLIT2/NTN1/ULK2",40
"GO:0042113","B cell activation","56/1789","238/12599",0.235294117647059,1.65705454904153,4.16299823790243,6.99168473593466e-05,0.000861651287879272,0.00063783790573439,"ADA/RASGRP1/BATF/TNFSF13B/TRAF3IP2/CHRNB2/CYLD/GPR183/AHR/EPHB2/EZH2/FCGR2B/IKZF3/FLT3/FLT3LG/CLCF1/FOSL2/IL4I1/DLL1/IGHM/IL6/IL7/IL7R/INHBA/JAK3/LYN/MMP14/NBN/PAX5/BANK1/PELI1/PTPN2/PTPRJ/BCL3/CFB/SAMSN1/NOD2/CXCR5/NFKBIZ/ST3GAL1/BST2/TNFAIP3/TPD52/C3/TNFRSF4/ZAP70/CASP3/CASP8/CD19/MS4A1/CD86/THEMIS2/CD38/CD40/CD70/CD79B",56
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","18/1789","49/12599",0.36734693877551,2.58703414289137,4.5279911832012,7.20670259887577e-05,0.000886069991665053,0.000655913866511755,"RASGRP1/CD226/STAP1/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/HLA-H/IL12B/IL12RB1/LAG3/IL23A/B2M/PVR/NECTIN2/TAP2",18
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","14/1789","33/12599",0.424242424242424,2.98771956569609,4.6511107429741,7.39438570265713e-05,0.00090702161072313,0.000671423315647077,"CD226/FCER1G/HCK/LYN/PLD2/PLSCR1/PRKCE/PTPRJ/MYO1G/SRC/VAV2/YES1/PLA2G6/CD47",14
"GO:0097485","neuron projection guidance","40/1789","154/12599",0.25974025974026,1.82921606063026,4.2118581897408,7.82483472381302e-05,0.000957584668998097,0.000708852651216236,"SEMA3A/SEMA4D/SEMA4B/SEMA3C/ECE1/EDN1/EFNA5/EPHB2/NFASC/EPHA10/L1CAM/NDP/NEO1/NGFR/NRCAM/ARK2C/SEMA4C/ENAH/SEMA4G/PTPRJ/ROBO1/SCN1B/CXCL12/SEMA4A/ISL2/BMPR2/SMO/VEGFA/WNT5A/SEMA3B/MYPN/LMO4/UNC5C/NRP2/PLXNA4/NEXN/RPS6KA5/SLIT2/NTN1/ULK2",40
"GO:0042542","response to hydrogen peroxide","26/1789","85/12599",0.305882352941176,2.15417091375399,4.34334810786461,7.91964746710184e-05,0.000966933702378713,0.000715773279034027,"TXNIP/RIPK3/ZNF277/COL1A1/DUSP1/EDN1/ERN1/EZH2/KDM6B/IL6/MDM2/NFE2L2/OSER1/RELA/BNIP3/SRC/STAT1/TNFAIP3/TXN/PCGF2/CASP3/MAP1LC3A/PPP1R15B/RIPK1/SPHK1/TRPA1",26
"GO:2001233","regulation of apoptotic signaling pathway","72/1789","328/12599",0.219512195121951,1.54591064636191,4.07531922379029,7.96034058050352e-05,0.000969647054469687,0.000717781839619465,"BCL2L11/CDKN2D/YAP1/RBCK1/RIPK3/RFFL/CLU/LRRK2/ADORA2A/CYLD/EYA4/FCGR2B/MAPK8IP2/IFI6/GRINA/HIF1A/DNAJA1/HSPA1A/HSPA1B/ICAM1/NANOS3/FAS/IL1A/IL1B/IL7/INHBA/ITGAV/JAK2/MCL1/MDM2/MUC1/NF1/NFE2L2/NGFR/NKX3-1/NR4A2/G0S2/PLAGL2/PLAUR/PMAIP1/PML/PHIP/ACKR3/PTGS2/PTPN1/PTPN2/RELA/S100A8/S100A9/BID/CXCL12/SIAH2/SKIL/SNAI1/SP100/SRC/STK4/THBS1/TNF/TNFAIP3/TRAF1/TRAF2/WNT5A/PCGF2/BCL2L14/CAV1/RIPK1/TNFSF10/CFLAR/IER3/NOL3/CD44",72
"GO:0071675","regulation of mononuclear cell migration","34/1789","124/12599",0.274193548387097,1.93100308335888,4.23823281814111,8.35279572519148e-05,0.00101364782338343,0.000750353436377269,"CXCL13/RIPK3/CCR7/CMKLR1/AGER/DUSP1/FPR2/STAP1/GREM1/CXCL10/LYN/MDK/ASCL2/MMP14/CD200/NINJ1/PTPRJ/CCL1/CCL2/CCL3/CCL4/CCL5/CCL7/CCL20/CXCL12/SLAMF1/THBS1/TNF/C3AR1/WNT5A/SLIT2/CD47/CD69/RIPOR2",34
"GO:1902107","positive regulation of leukocyte differentiation","43/1789","170/12599",0.252941176470588,1.78133364021964,4.17240075387149,8.37948867330303e-05,0.00101364782338343,0.000750353436377269,"ADA/RASGRP1/LILRB2/BTN2A2/LILRB4/NLRP3/SLC9B2/CYLD/AGER/FOXO3/IL4I1/ANXA1/HLA-G/HLX/IL2RA/IL4R/IL7/IL7R/IL12B/IL12RB1/IL15/IL15RA/IL18/RHOH/MDK/MMP14/IL23A/AMBRA1/CCL19/VSIR/NFKBIZ/TNF/ZAP70/CASP8/RUNX1/RUNX3/SOCS1/RIPK1/TNFSF9/RIPK2/CD80/CD86/TESPA1",43
"GO:1903708","positive regulation of hemopoiesis","43/1789","170/12599",0.252941176470588,1.78133364021964,4.17240075387149,8.37948867330303e-05,0.00101364782338343,0.000750353436377269,"ADA/RASGRP1/LILRB2/BTN2A2/LILRB4/NLRP3/SLC9B2/CYLD/AGER/FOXO3/IL4I1/ANXA1/HLA-G/HLX/IL2RA/IL4R/IL7/IL7R/IL12B/IL12RB1/IL15/IL15RA/IL18/RHOH/MDK/MMP14/IL23A/AMBRA1/CCL19/VSIR/NFKBIZ/TNF/ZAP70/CASP8/RUNX1/RUNX3/SOCS1/RIPK1/TNFSF9/RIPK2/CD80/CD86/TESPA1",43
"GO:0002544","chronic inflammatory response","10/1789","19/12599",0.526315789473684,3.70656938601394,4.80284720475337,8.79584237080451e-05,0.00105913239556706,0.000784023419435303,"CXCL13/SCN11A/IDO1/S100A8/S100A9/CCL5/NFKBIZ/THBS1/TNF/TNFAIP3",10
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway","10/1789","19/12599",0.526315789473684,3.70656938601394,4.80284720475337,8.79584237080451e-05,0.00105913239556706,0.000784023419435303,"TRIM6/TBK1/STING1/IRF7/MMP12/WNT5A/ZBP1/TRIM56/NLRC5/IKBKE",10
"GO:0002828","regulation of type 2 immune response","12/1789","26/12599",0.461538461538462,3.25037623081223,4.67267390353392,9.00941819522865e-05,0.00107711041355386,0.000797331658514455,"NLRP3/ANXA1/HLX/IL4R/IL6/IL18/IDO1/ARG2/ASCL2/NOD2/RSAD2/CD86",12
"GO:0010575","positive regulation of vascular endothelial growth factor production","12/1789","26/12599",0.461538461538462,3.25037623081223,4.67267390353392,9.00941819522865e-05,0.00107711041355386,0.000797331658514455,"HPSE/FLT4/HIF1A/IL1A/IL1B/IL6/IL6ST/PTGS2/RELA/STAT3/C3/C3AR1",12
"GO:0019883","antigen processing and presentation of endogenous antigen","12/1789","26/12599",0.461538461538462,3.25037623081223,4.67267390353392,9.00941819522865e-05,0.00107711041355386,0.000797331658514455,"HFE/HLA-A/HLA-B/HLA-C/HLA-E/HLA-F/HLA-G/HLA-H/B2M/TAP1/TAP2/TAPBP",12
"GO:0045058","T cell selection","19/1789","54/12599",0.351851851851852,2.47791027472414,4.42744057536054,9.02721108502281e-05,0.00107711041355386,0.000797331658514455,"BATF/CCR7/CTSL/CYLD/IL6/IL6ST/IL12B/IL12RB1/IL15/IRF4/JAG2/JAK1/JAK3/IL23A/PTPN2/STAT3/ZAP70/SOCS3/CD69",19
"GO:0019835","cytolysis","7/1789","10/12599",0.7,4.92973728339855,5.05721043971835,9.30875758109221e-05,0.0011081854263205,0.000820334956185522,"GBP5/GBP1/GBP2/GBP3/HMSD/GBP7/NINJ1",7
"GO:0070588","calcium ion transmembrane transport","55/1789","235/12599",0.234042553191489,1.64824042909982,4.08069063791971,9.40784248627199e-05,0.00111744735413864,0.000827191104056113,"SCN11A/CHRNA7/GRIN3A/CLIC2/CCR7/EDN1/FKBP1B/FMR1/PANX1/MCOLN2/TRPC4AP/GP1BA/GRIN2D/GRINA/ERO1A/HTR2B/ANO9/CXCL10/ITGAV/ITPR3/LYN/CXCL9/P2RY6/PDE4B/PDE4D/PKD2/PLCB4/PLCL1/PML/TRPM4/PPP3CC/PRKCE/CHRNA10/CEMIP/SLC24A3/CACHD1/CCL3/CCL19/CXCL11/SLC8A1/SLC8A3/SRI/CACNA1A/CACNA1D/CACNB3/ORAI2/CAPN3/CAV1/RGS9/CACNA1I/TRPA1/NOL3/SESTD1/CD19/MS4A1",55
"GO:0097300","programmed necrotic cell death","18/1789","50/12599",0.36,2.53529346003354,4.42501724722066,9.78030207559183e-05,0.0011564546373166,0.000856066269869252,"RBCK1/RIPK3/CYLD/MLKL/BIRC3/FAS/NINJ1/RNF31/PELI1/TLR3/TNF/TRAF2/ZBP1/CASP8/CAV1/RIPK1/CFLAR/NOL3",18
"GO:2000107","negative regulation of leukocyte apoptotic process","18/1789","50/12599",0.36,2.53529346003354,4.42501724722066,9.78030207559183e-05,0.0011564546373166,0.000856066269869252,"ADA/LILRB1/CCR7/TSC22D3/FCER1G/HIF1A/IL7R/IDO1/IRF7/JAK3/ARG2/BCL3/CCL5/CCL19/CXCL12/NOD2/ST3GAL1/HSH2D",18
"GO:0001763","morphogenesis of a branching structure","36/1789","135/12599",0.266666666666667,1.8779951555804,4.17227964447066,9.81147243070282e-05,0.0011575332642964,0.000856864724166879,"YAP1/SEMA3C/SPINT2/LRRK2/ADM/EDN1/CLIC4/GREM1/FIGNL2/MDK/MET/MMP14/NKX3-1/NOTCH4/PKD2/PML/DLL4/PROX1/ERMN/PRDM1/BMP2/SMO/SRC/STK4/TFAP2C/TNF/VDR/VEGFA/WNT5A/DDR1/SOCS3/MAP3K13/DLG5/SLIT2/HS3ST3B1/HS3ST3A1",36
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein","9/1789","16/12599",0.5625,3.9613960313024,4.82178130046292,0.00010222754179756,0.00120065904795792,0.000888788612543487,"IL31RA/FLT3/HES1/IL18/JAK2/OSM/PARP14/PTPN2/PARP9",9
"GO:0045064","T-helper 2 cell differentiation","9/1789","16/12599",0.5625,3.9613960313024,4.82178130046292,0.00010222754179756,0.00120065904795792,0.000888788612543487,"BATF/NLRP3/ANXA1/HLX/IL4R/IL18/ASCL2/BCL3/CD86",9
"GO:0043903","regulation of biological process involved in symbiotic interaction","13/1789","30/12599",0.433333333333333,3.05174212781815,4.5769499710672,0.000102695948390468,0.0012034681452008,0.000890868048537612,"TRIM38/FMR1/CXCL8/ITGAV/TRIM62/NECTIN2/CXCL6/TRIM21/BST2/TRIM25/TRIM5/CAV1/CH25H",13
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","8/1789","13/12599",0.615384615384615,4.3338349744163,4.89232203001648,0.000107461965395632,0.00125372292961571,0.00092806918418871,"AGTR1/PPP1R16B/IL12B/NGFR/DLL4/JCAD/THBS1/VEGFA",8
"GO:2001198","regulation of dendritic cell differentiation","8/1789","13/12599",0.615384615384615,4.3338349744163,4.89232203001648,0.000107461965395632,0.00125372292961571,0.00092806918418871,"LILRB2/LILRB1/AGER/FCGR2B/TMEM176B/HLA-B/HLA-G/TMEM176A",8
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","20/1789","59/12599",0.338983050847458,2.38728197743271,4.34495324188429,0.0001080460308832,0.00125774204464923,0.000931044336610514,"TANK/PIAS3/CARD16/RFFL/CYLD/NKIRAS2/HSPA1A/HSPA1B/PTPN2/TNFAIP3/TNFRSF1A/TRAF2/CASP1/CASP4/ULK1/CASP8/SPPL2A/RIPK1/SPHK1/NOL3",20
"GO:0002269","leukocyte activation involved in inflammatory response","16/1789","42/12599",0.380952380952381,2.68285022225771,4.44396150022885,0.000109062811220938,0.00126118889627737,0.000933595870687929,"TRAF3IP2/CLU/LRRK2/AGER/SYT11/FPR2/STAP1/IFNGR2/IL6/JAK2/CCL3/TLR3/C1QA/TNF/CST7/SPHK1",16
"GO:0046636","negative regulation of alpha-beta T cell activation","16/1789","42/12599",0.380952380952381,2.68285022225771,4.44396150022885,0.000109062811220938,0.00126118889627737,0.000933595870687929,"LILRB1/ADORA2A/CD274/ANXA1/HFE/HLX/IL4R/JAK3/ARG2/ASCL2/VSIR/ZC3H12A/RUNX1/RUNX3/SOCS1/CD69",16
"GO:0061028","establishment of endothelial barrier","16/1789","42/12599",0.380952380952381,2.68285022225771,4.44396150022885,0.000109062811220938,0.00126118889627737,0.000933595870687929,"CDH5/HPSE/PPP1R16B/ICAM1/IL1B/AFDN/PDE4D/RAP2C/RAP1B/RDX/TJP1/TNF/TNFRSF1A/VEGFA/TJP2/RAPGEF2",16
"GO:2000316","regulation of T-helper 17 type immune response","14/1789","34/12599",0.411764705882353,2.89984546082267,4.51252491648822,0.000109383006632892,0.00126211161499491,0.000934278913796731,"BATF/ARID5A/EPHB2/IL12B/IL12RB1/JAK2/JAK3/JUNB/ASCL2/IL23A/NFKBIZ/ZC3H12A/CLEC6A/CD69",14
"GO:0002861","regulation of inflammatory response to antigenic stimulus","15/1789","38/12599",0.394736842105263,2.77992703951046,4.47018005454508,0.000111118879259458,0.00127374261159859,0.000942888766320202,"PLK2/CCR7/FCER1G/FCGR2B/HCK/HLA-E/IL12B/LYN/IL20RB/SRC/TNF/C3/YES1/ZP3/RHBDF2",15
"GO:0042119","neutrophil activation","15/1789","38/12599",0.394736842105263,2.77992703951046,4.47018005454508,0.000111118879259458,0.00127374261159859,0.000942888766320202,"TRAF3IP2/FCAR/FCER1G/FCGR2B/ANXA1/ANXA3/CXCL8/IL15/IL18/PLPP6/PREX1/CCL5/CXCL6/SRC/TNF",15
"GO:0070266","necroptotic process","15/1789","38/12599",0.394736842105263,2.77992703951046,4.47018005454508,0.000111118879259458,0.00127374261159859,0.000942888766320202,"RBCK1/RIPK3/CYLD/MLKL/BIRC3/FAS/RNF31/PELI1/TLR3/TNF/ZBP1/CASP8/CAV1/RIPK1/CFLAR",15
"GO:0036037","CD8-positive, alpha-beta T cell activation","11/1789","23/12599",0.478260869565217,3.3681434855518,4.62427647507698,0.00011921665944288,0.00136062491755461,0.00100720344774167,"LILRB1/LILRB4/CD274/HFE/HLA-A/HLA-E/IRF1/VSIR/RUNX1/RUNX3/SOCS1",11
"GO:0046641","positive regulation of alpha-beta T cell proliferation","11/1789","23/12599",0.478260869565217,3.3681434855518,4.62427647507698,0.00011921665944288,0.00136062491755461,0.00100720344774167,"EBI3/CD55/HLA-A/HLA-E/IL12B/IL18/JAK2/IL23A/RASAL3/ZAP70/RIPK2",11
"GO:0050672","negative regulation of lymphocyte proliferation","23/1789","73/12599",0.315068493150685,2.21886413929876,4.24867637079779,0.000122131047050286,0.00139086333408677,0.00102958745452599,"LILRB2/BTN2A2/LILRB1/LILRB4/FCGR2B/IL4I1/LRRC32/CD274/HLA-E/HLA-G/IL2RA/IDO1/ARG2/LYN/IL20RB/PELI1/VSIR/PDCD1LG2/CASP3/DLG5/CD80/CD86/RIPOR2",23
"GO:0006909","phagocytosis","50/1789","210/12599",0.238095238095238,1.67678138891107,4.02330589496196,0.00012246137155203,0.00139160649490943,0.0010301375797906,"TREX1/ADORA2A/AGER/ABCA1/FCER1G/FCGR2A/FCGR2B/SYT11/FPR2/STAP1/ANXA1/HCK/ANXA3/XKR7/TICAM2/IL2RB/IL15/IL15RA/ITGAV/LBP/LYN/P2RY6/CFP/PLD2/PLSCR1/PRKCE/PTPRJ/CCL2/MYO1G/SLAMF1/SRC/STAT3/THBS1/TLR2/C1R/C1S/C2/C3/C4B/VAV2/YES1/DYSF/RAB34/PLA2G6/MARCO/SPHK1/CD14/CD47/RUBCN/TM9SF4",50
"GO:0061041","regulation of wound healing","27/1789","92/12599",0.293478260869565,2.06681532067952,4.17781984104095,0.00012758370645035,0.00144668349646725,0.00107090836470318,"HPSE/C1QTNF1/HBEGF/EDN1/CADM4/EPHB2/FAP/ENPP4/GP1BA/ANXA1/INSL3/FIGNL2/MYLK/NFE2L2/SERPINB2/PDGFB/PLAUR/PRKCE/CEACAM1/TFPI/THBS1/SERPING1/TNF/TNFAIP3/VIL1/VTN/CAV1",27
