"ensembl_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME","gene_label","regulation"
"ENSG00000228594",-2.07980773684695,3.34683396952703,-10.0599033111882,3.43853953422884e-05,0.000646438582754675,2.82787389537262,"FNDC10","643988","fibronectin type III domain containing 10","FNDC10","Down"
"ENSG00000234906",-1.97710673073067,3.53785353316167,-10.0549872505462,3.44886258317872e-05,0.000646949009742827,2.80051172895913,"APOC2","344","apolipoprotein C2","APOC2","Down"
"ENSG00000109919",-1.18785826029858,5.707666949609,-10.0543402871135,3.45022375945675e-05,0.000646949009742827,2.65089672797741,"MTCH2","23788","mitochondrial carrier 2","MTCH2","Down"
"ENSG00000160179",4.04333430582879,2.85417149907807,10.0537162736601,3.4515372334359e-05,0.000646949009742827,2.92874657169901,"ABCG1","9619","ATP binding cassette subfamily G member 1","ABCG1","Up"
"ENSG00000185933",-6.03011125417617,-1.68931257167766,-10.0496936739017,3.46001809085821e-05,0.000647693733144625,2.57627759404004,"CALHM1","255022","calcium homeostasis modulator 1","CALHM1","Down"
"ENSG00000143476",-3.43572256181893,-0.669088498817167,-10.0485785253981,3.46237338671749e-05,0.000647693733144625,3.01222200480169,"DTL","51514","denticleless E3 ubiquitin protein ligase adapter","DTL","Down"
"ENSG00000178826",4.65243951219414,-1.18895483915222,10.0375963393522,3.48566716639214e-05,0.000650686049245439,2.86725394516504,"TMEM139","135932","transmembrane protein 139","TMEM139","Up"
"ENSG00000100138",-1.26773732331959,4.48315119818384,-10.036875309095,3.48720277927213e-05,0.000650686049245439,2.67650737860692,"SNU13","4809","small nuclear ribonucleoprotein 13","SNU13","Down"
"ENSG00000151552",-1.38981633490388,4.15361831774459,-10.0356935235816,3.48972136155117e-05,0.000650686049245439,2.7026975339069,"QDPR","5860","quinoid dihydropteridine reductase","QDPR","Down"
"ENSG00000119922",6.81028853671387,5.42843234113158,10.034550757012,3.49215877025499e-05,0.000650686049245439,2.77793234037348,"IFIT2","3433","interferon induced protein with tetratricopeptide repeats 2","IFIT2","Up"
"ENSG00000056972",1.6710071062556,4.33752095967248,10.0235538986563,3.51571395744054e-05,0.000654134031380203,2.66982072506235,"TRAF3IP2","10758","TRAF3 interacting protein 2","TRAF3IP2","Up"
"ENSG00000160213",-1.65615173588992,9.23915338055016,-10.0226794018675,3.51759492371341e-05,0.000654134031380203,2.63914757869634,"CSTB","1476","cystatin B","CSTB","Down"
"ENSG00000225697",1.18615150168801,4.45919365137684,10.0147177827529,3.53477280966571e-05,0.000656628629893454,2.64644928799928,"SLC26A6","65010","solute carrier family 26 member 6","SLC26A6","Up"
"ENSG00000150938",3.17395250528235,5.22378342582347,10.0132421143651,3.53796724027361e-05,0.000656628629893454,2.65789171171115,"CRIM1","51232","cysteine rich transmembrane BMP regulator 1","CRIM1","Up"
"ENSG00000161202",1.09677418540979,6.33991018700354,10.002399755867,3.5615397659716e-05,0.000659659028976477,2.61424597409344,"DVL3","1857","dishevelled segment polarity protein 3","DVL3","Up"
"ENSG00000107537",-1.92082446529994,2.99429263632491,-10.0004970416423,3.56569501842886e-05,0.000659659028976477,2.8196716812284,"PHYH","5264","phytanoyl-CoA 2-hydroxylase","PHYH","Down"
"ENSG00000229644",4.84541975642586,-0.287257650029524,9.99989915060101,3.56700187263415e-05,0.000659659028976477,3.02031856870559,"NAMPTP1","646309","nicotinamide phosphoribosyltransferase pseudogene 1","NAMPTP1","Up"
"ENSG00000248905",1.1100126960107,6.34404176320782,9.99931702225537,3.56827480045024e-05,0.000659659028976477,2.61247126006689,"FMN1","342184","formin 1","FMN1","Up"
"ENSG00000186451",-2.22977030744818,1.40566485767078,-9.99634904537889,3.57477290995045e-05,0.000660213685668441,2.97954621935627,"SPATA12","353324","spermatogenesis associated 12","SPATA12","Down"
"ENSG00000185668",-6.56712487942833,-2.32499913072401,-9.98892396372669,3.5910889084835e-05,0.000662197086161744,2.27134740697434,"POU3F1","5453","POU class 3 homeobox 1","POU3F1","Down"
"ENSG00000119772",-2.70358621851261,4.51667392603603,-9.98779778643798,3.59357103361592e-05,0.000662197086161744,2.69786426698929,"DNMT3A","1788","DNA methyltransferase 3 alpha","DNMT3A","Down"
"ENSG00000163735",9.4835851840863,4.05811926538925,9.98667975180728,3.59603715663993e-05,0.000662197086161744,2.97511473525118,"CXCL5","6374","C-X-C motif chemokine ligand 5","CXCL5","Up"
"ENSG00000100412",-1.35588917293552,7.09651423594118,-9.9839577175081,3.6020494393709e-05,0.000662293460110047,2.60653816902827,"ACO2","50","aconitase 2","ACO2","Down"
"ENSG00000152784",2.93165911934046,1.20394835587498,9.98326641205916,3.60357819090341e-05,0.000662293460110047,2.98371484652698,"PRDM8","56978","PR/SET domain 8","PRDM8","Up"
"ENSG00000137801",6.33422293640507,3.42718842365536,9.97581429399031,3.62010507444489e-05,0.000664683689495597,2.88606635991477,"THBS1","7057","thrombospondin 1","THBS1","Up"
"ENSG00000128203",3.30117948483651,1.41973519748258,9.97210943721172,3.62835380258816e-05,0.000665550806840151,2.96937308605603,"ASPHD2","57168","aspartate beta-hydroxylase domain containing 2","ASPHD2","Up"
"ENSG00000104980",-2.20804166280968,3.44623774937521,-9.9693338403948,3.63454767796129e-05,0.000665762840010334,2.76006976226306,"TIMM44","10469","translocase of inner mitochondrial membrane 44","TIMM44","Down"
"ENSG00000050393",-1.32974775657627,3.79776089967898,-9.96753307048498,3.63857266009639e-05,0.000665762840010334,2.68608629432024,"MCUR1","63933","mitochondrial calcium uniporter regulator 1","MCUR1","Down"
"ENSG00000187164",-1.62693129639241,6.09261846008398,-9.96534376037506,3.6434729661031e-05,0.000665762840010334,2.59117988344084,"SHTN1","57698","shootin 1","SHTN1","Down"
"ENSG00000255422",-2.7046501298641,0.433006052203517,-9.96527874008445,3.64361861579166e-05,0.000665762840010334,3.01012802037867,NA,NA,NA,"ENSG00000255422","Down"
"ENSG00000109103",1.18680234154978,4.59026486010605,9.95868332849904,3.65842748381483e-05,0.000667617122236837,2.60144772497279,"UNC119","9094","unc-119 lipid binding chaperone","UNC119","Up"
"ENSG00000161835",4.54992384158584,2.05476483991034,9.95761136257327,3.66084090868941e-05,0.000667617122236837,2.94805673275862,"TAMALIN","160622","trafficking regulator and scaffold protein tamalin","TAMALIN","Up"
"ENSG00000173120",1.17651992080708,7.60596417603984,9.95105149306034,3.67564959913834e-05,0.00066967071605923,2.58806570151408,"KDM2A","22992","lysine demethylase 2A","KDM2A","Up"
"ENSG00000143933",-1.8671886306169,7.99473306702224,-9.94747192877462,3.68375928431534e-05,0.000670501026918535,2.58484150910265,"CALM2","805","calmodulin 2","CALM2","Down"
"ENSG00000140740",-1.30294985711294,6.78756987701762,-9.94402248129836,3.69159358318688e-05,0.000671121796772222,2.57751206520744,"UQCRC2","7385","ubiquinol-cytochrome c reductase core protein 2","UQCRC2","Down"
"ENSG00000112679",1.14657246569813,4.93304909848771,9.94284112230985,3.69428104289451e-05,0.000671121796772222,2.57912870870839,"DUSP22","56940","dual specificity phosphatase 22","DUSP22","Up"
"ENSG00000163485",-4.0772649462096,-1.18728214427718,-9.93232543005937,3.71830209546918e-05,0.000674216681681853,2.8397049464535,"ADORA1","134","adenosine A1 receptor","ADORA1","Down"
"ENSG00000147050",1.45455176336595,5.18461466352168,9.93225600592586,3.71846127486521e-05,0.000674216681681853,2.57149666699126,"KDM6A","7403","lysine demethylase 6A","KDM6A","Up"
"ENSG00000253123",-3.18579969153847,1.83362170398116,-9.92890946332217,3.72614367446843e-05,0.000674896114333622,2.91392048008454,"LOC100507403","100507403","uncharacterized LOC100507403","LOC100507403","Down"
"ENSG00000103254",-1.20499957507983,3.91193131061537,-9.92751086261175,3.72935972052963e-05,0.000674896114333622,2.64374183710684,"ANTKMT","65990","adenine nucleotide translocase lysine methyltransferase","ANTKMT","Down"
"ENSG00000176182",1.53419874623747,2.9992910664574,9.92014303620685,3.74635443675343e-05,0.000676839270495186,2.73163102897058,"MYPOP","339344","Myb related transcription factor, partner of profilin","MYPOP","Up"
"ENSG00000107957",-2.10632436948349,5.31747562817124,-9.91705768809934,3.75349748029988e-05,0.000676839270495186,2.58069597997492,"SH3PXD2A","9644","SH3 and PX domains 2A","SH3PXD2A","Down"
"ENSG00000136059",2.20289036721764,2.32006413455401,9.91693829147346,3.7537742148031e-05,0.000676839270495186,2.82516567894632,"VILL","50853","villin like","VILL","Up"
"ENSG00000261040",8.88987008395339,-0.02845443090121,9.9166507010731,3.75444088057462e-05,0.000676839270495186,2.56554513218668,NA,NA,NA,"ENSG00000261040","Up"
"ENSG00000204261",1.75921772203311,2.00862548712098,9.91130154848202,3.76686555447079e-05,0.000678431176914467,2.8470339197083,"PSMB8-AS1","100507463","PSMB8 antisense RNA 1","PSMB8-AS1","Up"
"ENSG00000186818",1.63844944813454,8.60142351891879,9.90960589851643,3.77081393063541e-05,0.000678494880274008,2.56194550596288,"LILRB4","11006","leukocyte immunoglobulin like receptor B4","LILRB4","Up"
"ENSG00000147454",2.20208744532186,3.81246693539378,9.89694822660302,3.8004379824519e-05,0.000683173970655043,2.64409980161719,"SLC25A37","51312","solute carrier family 25 member 37","SLC25A37","Up"
"ENSG00000040487",-1.63554952659695,4.39266650414752,-9.89439706634421,3.80644095771774e-05,0.000683517893749919,2.59694521810655,"SLC66A1","54896","solute carrier family 66 member 1","SLC66A1","Down"
"ENSG00000147488",-1.93970047715822,2.97620522735413,-9.89305902087137,3.80959377072802e-05,0.000683517893749919,2.75114105947042,"ST18","9705","ST18 C2H2C-type zinc finger transcription factor","ST18","Down"
"ENSG00000142864",-1.12579544569722,6.80174371244027,-9.89146041977596,3.81336444913623e-05,0.000683544672150487,2.54150739027741,"SERBP1","26135","SERPINE1 mRNA binding protein 1","SERBP1","Down"
"ENSG00000279296",5.27828840599708,-0.810009101601281,9.87730946031063,3.84692991184216e-05,0.000688907040664335,2.87832367048709,NA,NA,NA,"ENSG00000279296","Up"
"ENSG00000124224",1.43132992608234,2.99905765420422,9.8740853997408,3.85462450411356e-05,0.000689070343976561,2.69597285970392,NA,NA,NA,"ENSG00000124224","Up"
"ENSG00000151806",-1.39258010111328,3.98030682805202,-9.87386832027397,3.85514322245959e-05,0.000689070343976561,2.60715462105574,"GUF1","60558","GTP binding elongation factor GUF1","GUF1","Down"
"ENSG00000206337",2.81871729760629,4.19057871397029,9.87202614161169,3.85954838741314e-05,0.000689205069180918,2.61809837044235,"HCP5","10866","HLA complex P5","HCP5","Up"
"ENSG00000261618",7.49842231415507,0.678797923615355,9.86230642759462,3.88288663256516e-05,0.000692604296851309,2.92837495314203,NA,NA,NA,"ENSG00000261618","Up"
"ENSG00000167034",5.69483238019006,-1.15831969702334,9.85891022810415,3.89107941086835e-05,0.000692604296851309,2.68398017311633,"NKX3-1","4824","NK3 homeobox 1","NKX3-1","Up"
"ENSG00000165724",-1.53906047966968,2.6159862507368,-9.85775757344881,3.89386450196305e-05,0.000692604296851309,2.75404138365492,"ZMYND19","116225","zinc finger MYND-type containing 19","ZMYND19","Down"
"ENSG00000168229",7.22329466647636,-2.73274943497424,9.85578245833054,3.89864216602612e-05,0.000692604296851309,2.20817913087506,"PTGDR","5729","prostaglandin D2 receptor","PTGDR","Up"
"ENSG00000173436",-1.17433261909481,4.91371100073165,-9.85557817342408,3.89913669985791e-05,0.000692604296851309,2.5298446458507,"MICOS10","440574","mitochondrial contact site and cristae organizing system subunit 10","MICOS10","Down"
"ENSG00000106683",-1.40291800786358,7.79735827878753,-9.85497362155831,3.90060062279704e-05,0.000692604296851309,2.52151754434044,"LIMK1","3984","LIM domain kinase 1","LIMK1","Down"
"ENSG00000161999",-1.35894501762336,4.19217023870741,-9.85248792981965,3.90662634751592e-05,0.00069302229614063,2.5740459112131,"JMJD8","339123","jumonji domain containing 8","JMJD8","Down"
"ENSG00000213965",-1.20796136219387,3.84160373191998,-9.84700000096527,3.91996778477062e-05,0.000693800273923277,2.59503236664774,"NUDT19","390916","nudix hydrolase 19","NUDT19","Down"
"ENSG00000132003",4.52568992711131,4.19731868721535,9.84678879356524,3.92048228280319e-05,0.000693800273923277,2.68279859718642,"ZSWIM4","65249","zinc finger SWIM-type containing 4","ZSWIM4","Up"
