"probe_id","symbol_raw","SYMBOL"
"241360_at","CCDC15","CCDC15"
"241362_at","SOGA1","SOGA1"
"241363_at","EXD3","EXD3"
"241364_at","TMEM57","TMEM57"
"241365_at","SATB1","SATB1"
"241366_at","RBAK","RBAK"
"241367_at","TEX19","TEX19"
"241368_at","PLIN5","PLIN5"
"241369_at","ADAMTS9-AS1","ADAMTS9-AS1"
"241370_at","LOC286052","LOC286052"
"241371_at","TNFRSF10A","TNFRSF10A"
"241372_at","ZC3H6","ZC3H6"
"241374_at","TMEM39A","TMEM39A"
"241375_at","USP38","USP38"
"241377_s_at","MIB2","MIB2"
"241378_at","MIB2","MIB2"
"241379_at","APLF","APLF"
"241380_at","ARHGEF37","ARHGEF37"
"241381_at","CXorf36","CXORF36"
"241382_at","PCP4L1","PCP4L1"
"241383_at","ZNF385C","ZNF385C"
"241384_x_at","GK5","GK5"
"241385_at","LARP7","LARP7"
"241386_at","LOC100506691","LOC100506691"
"241388_at","LOC101927451","LOC101927451"
"241389_at","CHRNB2","CHRNB2"
"241392_at","TMEM39A","TMEM39A"
"241393_at","IPP","IPP"
"241394_at","LOC101928710","LOC101928710"
"241395_at","NIT1","NIT1"
"241396_at","NEDD4L","NEDD4L"
"241398_at","MPPED1","MPPED1"
"241399_at","FAM19A2","FAM19A2"
"241401_at","WDFY3-AS2","WDFY3-AS2"
"241402_at","TSEN54","TSEN54"
"241403_at","CLK4","CLK4"
"241405_at","TOB1-AS1","TOB1-AS1"
"241406_at","FAM83H","FAM83H"
"241408_at","CRIPAK","CRIPAK"
"241412_at","BTC","BTC"
"241414_at","ANKRD10","ANKRD10"
"241416_at","LOC101928806","LOC101928806"
"241418_at","NMRAL1P1","NMRAL1P1"
"241419_at","ARHGAP1","ARHGAP1"
"241423_at","ZBED3-AS1","ZBED3-AS1"
"241424_at","ELAVL4","ELAVL4"
"241425_at","NUP58","NUP58"
"241426_at","CEP44","CEP44"
"241428_x_at","TCEA2","TCEA2"
"241430_at","TEX37","TEX37"
"241432_at","SLIT2-IT1","SLIT2-IT1"
"241433_at","RCOR3","RCOR3"
"241434_at","IPP","IPP"
"241436_at","SCNN1G","SCNN1G"
"241437_s_at","EP400NL","EP400NL"
"241439_at","LOC101929004","LOC101929004"
"241440_at","LOC440982///ZIC1","LOC440982"
"241443_at","ADI1","ADI1"
"241446_at","ADAM28","ADAM28"
"241447_at","ING5","ING5"
"241450_at","RSPO1","RSPO1"
"241453_at","PTK2","PTK2"
"241455_at","C6orf132","C6ORF132"
"241456_at","FAM78B","FAM78B"
"241463_at","EIF2AK3","EIF2AK3"
"241469_at","HFM1","HFM1"
"241470_x_at","RASSF9","RASSF9"
"241472_at","DMXL1","DMXL1"
"241475_at","BREA2","BREA2"
"241476_at","LOC105375115","LOC105375115"
"241477_at","MIR631///NEIL1","MIR631"
"241478_at","MICALL2","MICALL2"
"241480_at","RNF213","RNF213"
"241481_at","FAM81A","FAM81A"
"241482_at","EPHA1","EPHA1"
"241483_at","CLNK","CLNK"
"241484_x_at","FRG1CP///LOC283788","FRG1CP"
"241485_at","MYT1L","MYT1L"
"241490_s_at","PGBD2","PGBD2"
"241495_at","CCNL1","CCNL1"
"241496_at","BTNL9","BTNL9"
"241498_at","HARBI1","HARBI1"
"241499_at","ZNF621","ZNF621"
"241500_at","CDH8","CDH8"
"241503_at","FAM81A","FAM81A"
"241504_at","LOC100506047","LOC100506047"
"241510_at","PLSCR2","PLSCR2"
"241512_at","SPATC1","SPATC1"
"241519_at","HIST1H2BA","HIST1H2BA"
"241522_at","LINC00454","LINC00454"
"241525_at","LOC200772","LOC200772"
"241528_at","MAPK15","MAPK15"
"241533_at","LINC01348","LINC01348"
"241534_at","LOC100505549","LOC100505549"
"241535_at","LOC101060391","LOC101060391"
"241541_at","MIB2","MIB2"
"241544_at","FAM78B","FAM78B"
"241546_at","SPATA5","SPATA5"
"241547_at","A1CF","A1CF"
"241550_at","DPPA5","DPPA5"
"241552_at","AA06","AA06"
"241553_at","GSG1","GSG1"
"241564_at","GLOD5","GLOD5"
"241565_at","COL4A4","COL4A4"
"241568_at","LOC100506319","LOC100506319"
"241572_at","PDZD9","PDZD9"
"241574_s_at","IGF2BP1","IGF2BP1"
"241580_at","ZNF518B","ZNF518B"
"241585_at","LRRC4C","LRRC4C"
"241587_at","NAALADL2-AS3","NAALADL2-AS3"
"241594_at","LOC101927133","LOC101927133"
"241596_at","NUDT10","NUDT10"
"241598_at","NUDT10","NUDT10"
"241599_at","LSM11","LSM11"
"241600_at","WIPF3","WIPF3"
"241601_at","WIPF3","WIPF3"
"241602_at","ZNF582","ZNF582"
"241603_at","ATP11A","ATP11A"
"241604_at","ATP11A","ATP11A"
"241605_at","TRUB1","TRUB1"
"241606_s_at","TRUB1","TRUB1"
"241607_at","LOC730102","LOC730102"
"241609_at","FOXD3","FOXD3"
"241611_s_at","FNDC3A","FNDC3A"
"241612_at","FOXD3","FOXD3"
"241619_at","CALM3///CALM2///CALM1","CALM3"
"241620_at","SMCHD1","SMCHD1"
"241621_at","SMCHD1","SMCHD1"
"241622_at","PTPN2","PTPN2"
"241623_at","PTPN2","PTPN2"
"241624_at","LOC389834","LOC389834"
"241625_at","LOC389834","LOC389834"
"241626_at","WTAP","WTAP"
"241627_x_at","ARHGEF40","ARHGEF40"
"241631_at","ARHGEF40","ARHGEF40"
"241634_at","SATB1-AS1","SATB1-AS1"
"241640_at","BCAP29","BCAP29"
"241642_x_at","TLK1","TLK1"
"241643_at","TLK1","TLK1"
"241644_at","BOLA2","BOLA2"
"241650_x_at","HMCN2","HMCN2"
"241652_x_at","LIN7A","LIN7A"
"241658_at","ARIH1","ARIH1"
"241659_at","JMJD1C","JMJD1C"
"241661_at","JMJD1C","JMJD1C"
"241663_at","TCAIM","TCAIM"
"241666_at","TCAIM","TCAIM"
"241668_s_at","LOC101928728","LOC101928728"
"241669_x_at","PRKD2","PRKD2"
"241670_x_at","NBAT1","NBAT1"
"241671_x_at","CASC15","CASC15"
"241672_at","SERTM1","SERTM1"
"241682_at","KLHL23","KLHL23"
"241683_at","HECTD1","HECTD1"
"241685_x_at","PURA","PURA"
"241687_at","WDR12","WDR12"
"241689_at","METTL14","METTL14"
"241690_at","FAM205BP","FAM205BP"
"241691_at","SCARF2","SCARF2"
"241694_at","PKHD1","PKHD1"
"241696_at","CNTLN","CNTLN"
"241698_at","RFTN2","RFTN2"
"241700_at","ZFHX4","ZFHX4"
"241701_at","ARHGAP21","ARHGAP21"
"241703_at","RUNDC3B","RUNDC3B"
"241704_x_at","ZNF320","ZNF320"
"241705_at","ABCA5","ABCA5"
"241706_at","CPNE8","CPNE8"
"241707_at","TRABD2B","TRABD2B"
"241708_at","DOCK1","DOCK1"
"241709_s_at","DOCK1","DOCK1"
"241710_at","C1GALT1C1L","C1GALT1C1L"
"241712_at","CBY3","CBY3"
"241713_s_at","DYX1C1-CCPG1///DYX1C1","DYX1C1-CCPG1"
"241715_x_at","ACPT","ACPT"
"241716_at","HSPD1","HSPD1"
"241717_at","MOBP","MOBP"
"241720_at","ZNF326","ZNF326"
"241723_at","IQGAP2","IQGAP2"
"241725_at","E2F7","E2F7"
"241727_x_at","DHFR2","DHFR2"
"241729_at","DOK6","DOK6"
"241730_at","MYNN","MYNN"
"241731_x_at","ZNF440","ZNF440"
"241733_at","C18orf54","C18ORF54"
"241734_at","SRFBP1","SRFBP1"
"241735_at","RASSF8","RASSF8"
"241736_at","FBXW2","FBXW2"
"241738_at","ZNF250","ZNF250"
"241739_at","OGFOD1","OGFOD1"
"241741_at","CRLS1","CRLS1"
"241742_at","PRAM1","PRAM1"
"241743_at","LOC101928323","LOC101928323"
"241745_at","LOC100507557","LOC100507557"
"241746_at","CUL7","CUL7"
"241747_s_at","CUL7","CUL7"
"241748_x_at","DGCR14","DGCR14"
"241749_at","MURC","MURC"
"241751_at","OFD1","OFD1"
"241752_at","SLC8A1","SLC8A1"
"241754_at","SCAI","SCAI"
"241755_at","UQCRC2","UQCRC2"
"241757_x_at","DYNC2LI1","DYNC2LI1"
"241758_at","NUP93","NUP93"
"241759_at","KCNK15-AS1","KCNK15-AS1"
"241760_x_at","RORA","RORA"
"241762_at","FBXO32","FBXO32"
"241763_s_at","FBXO32","FBXO32"
"241765_at","CPM","CPM"
"241766_at","LOC100509303","LOC100509303"
"241767_at","LOC101928087","LOC101928087"
"241771_at","RIMBP2","RIMBP2"
"241774_at","PSMA3-AS1","PSMA3-AS1"
"241778_at","NT5C2","NT5C2"
"241779_at","MTX3","MTX3"
"241781_at","CARNMT1","CARNMT1"
"241782_at","NEBL","NEBL"
"241784_x_at","HELQ","HELQ"
"241787_at","FOXCUT","FOXCUT"
"241789_at","RBMS3","RBMS3"
"241791_at","TTN","TTN"
"241792_x_at","LUC7L3","LUC7L3"
"241793_at","MSS51","MSS51"
"241794_at","ACTR6","ACTR6"
"241795_at","RHEB","RHEB"
"241799_x_at","LOC102725022","LOC102725022"
"241800_x_at","ZMYM2","ZMYM2"
"241801_at","PGAP1","PGAP1"
"241802_x_at","GRM2","GRM2"
"241803_s_at","LOC102723709///LOC102723678///LOC101928102","LOC102723709"
"241804_at","LOC102724275","LOC102724275"
"241805_at","GABRG1","GABRG1"
"241808_at","ZC2HC1A","ZC2HC1A"
"241809_at","LOC101928718///FAM212B","LOC101928718"
"241810_at","LOC100131180","LOC100131180"
"241811_x_at","SLC6A4","SLC6A4"
"241812_at","SPATS2L","SPATS2L"
"241813_at","MBD1","MBD1"
"241817_at","MIR4271///C3orf62","MIR4271"
"241819_at","TNFSF8","TNFSF8"
"241820_at","RIF1","RIF1"
"241821_at","LINC00908","LINC00908"
"241822_at","SIX5","SIX5"
"241825_at","TYW5","TYW5"
"241826_x_at","ZNF738","ZNF738"
"241827_at","ZNF615","ZNF615"
"241828_x_at","KRT17P5","KRT17P5"
"241829_at","FAM124A","FAM124A"
"241830_at","NOL4L","NOL4L"
"241832_at","FAM98A","FAM98A"
"241833_at","PEX5L","PEX5L"
"241834_at","LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW","LOC101930404"
"241836_x_at","CEP97","CEP97"
"241839_at","DLG3-AS1","DLG3-AS1"
"241842_x_at","C19orf45","C19ORF45"
"241843_at","SNORA28///EIF5","SNORA28"
"241844_x_at","TMEM156","TMEM156"
"241846_at","HCG18","HCG18"
"241847_at","LOC101927021","LOC101927021"
"241851_x_at","LOC100130429","LOC100130429"
"241854_at","DNASE1","DNASE1"
"241856_at","IMPG2","IMPG2"
"241858_at","TNNI3K","TNNI3K"
"241859_at","PLCL1","PLCL1"
"241861_at","SYCP3","SYCP3"
"241862_x_at","C19orf45","C19ORF45"
"241863_x_at","TTC14","TTC14"
"241866_at","SLC16A7","SLC16A7"
"241869_at","APOL6","APOL6"
"241871_at","CAMK4","CAMK4"
"241874_at","IGIP","IGIP"
"241876_at","MDM4","MDM4"
"241879_at","LPP","LPP"
"241881_at","TRIM58","TRIM58"
"241882_at","CAMTA1","CAMTA1"
"241886_x_at","LINC01089","LINC01089"
"241887_at","UBE2W","UBE2W"
"241888_at","LOC101930608","LOC101930608"
"241889_at","NFKBID","NFKBID"
"241892_at","NCL","NCL"
"241894_at","VMO1","VMO1"
"241895_at","CYP4F62P","CYP4F62P"
"241896_at","MACF1","MACF1"
"241898_at","LIPH","LIPH"
"241899_at","LOC553103","LOC553103"
"241901_at","LOC101929988","LOC101929988"
"241902_at","MKX","MKX"
"241904_at","LOC101930071///LIPE-AS1","LOC101930071"
"241905_at","PIK3C2A","PIK3C2A"
"241908_at","BROX","BROX"
"241909_at","TNKS2","TNKS2"
"241910_x_at","ARL17B///ARL17A","ARL17B"
"241911_at","CDKL3","CDKL3"
"241912_at","ZNF814","ZNF814"
"241914_s_at","ACSM2B///ACSM2A","ACSM2B"
"241915_at","ACSM2B","ACSM2B"
"241918_at","ANO7","ANO7"
"241919_x_at","WDR31","WDR31"
"241920_x_at","SPG11","SPG11"
"241922_at","LMO4","LMO4"
"241923_x_at","NANS","NANS"
"241925_x_at","SLC16A7","SLC16A7"
"241926_s_at","ERG","ERG"
"241927_x_at","CDC34","CDC34"
"241931_at","XG","XG"
"241933_at","QRSL1","QRSL1"
"241934_at","NTM","NTM"
"241935_at","SHROOM1","SHROOM1"
"241937_s_at","WDR4","WDR4"
"241938_at","QKI","QKI"
"241939_at","IQGAP3","IQGAP3"
"241941_at","LOC105372255","LOC105372255"
"241942_at","PXDNL","PXDNL"
"241943_at","C18orf61","C18ORF61"
"241945_at","LOC101929681","LOC101929681"
"241946_at","ZDHHC21","ZDHHC21"
"241947_at","PCED1B-AS1","PCED1B-AS1"
"241949_at","ACOT6","ACOT6"
"241950_at","WWC1","WWC1"
"241951_at","SLCO1C1","SLCO1C1"
"241952_at","SLC16A11","SLC16A11"
"241953_at","LINC01198///KRTAP21-1","LINC01198"
"241954_at","FDFT1","FDFT1"
"241955_at","HECTD1","HECTD1"
"241957_x_at","LIN7B","LIN7B"
"241959_at","ANAPC10","ANAPC10"
"241960_at","CSMD1","CSMD1"
"241961_at","TECRL","TECRL"
"241962_at","NT5DC1","NT5DC1"
"241963_at","ZNF704","ZNF704"
"241964_at","ZNF865","ZNF865"
"241966_at","MYO5A","MYO5A"
"241968_at","ABHD18","ABHD18"
"241969_at","ARID5B","ARID5B"
"241972_at","ZNF674-AS1","ZNF674-AS1"
"241973_x_at","DPP7","DPP7"
"241975_at","MIR100HG","MIR100HG"
"241976_at","TCEA3","TCEA3"
"241977_s_at","RAB3C","RAB3C"
"241978_at","AKR1A1","AKR1A1"
"241980_at","MAP6","MAP6"
"241981_at","FAM20A","FAM20A"
"241983_at","PTPN2","PTPN2"
"241984_at","FOXN3","FOXN3"
"241985_at","JMY","JMY"
"241986_at","BMPER","BMPER"
"241987_x_at","SNX31","SNX31"
"241989_at","GRK4","GRK4"
"241990_at","RHOV","RHOV"
"241994_at","XDH","XDH"
"241995_at","DGUOK","DGUOK"
"241996_at","RUFY2","RUFY2"
"241998_at","C2orf80","C2ORF80"
"241999_at","SFXN5","SFXN5"
"242000_at","CASD1","CASD1"
"242002_at","NKAIN2","NKAIN2"
"242003_at","ERICH1","ERICH1"
"242005_at","LINC00973","LINC00973"
"242006_at","LCA5","LCA5"
"242007_at","FBXO30","FBXO30"
"242009_at","SLC6A4","SLC6A4"
"242013_at","BCL2L15","BCL2L15"
"242015_x_at","APEH","APEH"
"242017_at","ZNF654","ZNF654"
"242019_at","CERS6","CERS6"
"242020_s_at","ZBP1","ZBP1"
"242021_at","XBP1","XBP1"
"242023_at","ABHD4","ABHD4"
"242026_at","MYCN","MYCN"
"242028_at","ZNF709","ZNF709"
"242032_at","KIDINS220","KIDINS220"
"242033_at","RNF180","RNF180"
"242034_at","FBXL17","FBXL17"
"242035_at","LMBR1","LMBR1"
"242036_x_at","ATP2B3","ATP2B3"
"242037_at","ASPH","ASPH"
"242038_at","LRRC8B","LRRC8B"
"242039_at","ARAP1","ARAP1"
"242040_at","GCNT7","GCNT7"
"242041_at","CSPP1","CSPP1"
"242042_s_at","HAGLR","HAGLR"
"242047_at","RTKN2","RTKN2"
"242048_at","MIR6834///PFDN6","MIR6834"
"242049_s_at","NBAS","NBAS"
"242054_s_at","SIX3","SIX3"
"242055_at","PSMG4","PSMG4"
"242056_at","TRIM45","TRIM45"
"242060_x_at","PHF11","PHF11"
"242061_at","RSPO2","RSPO2"
"242062_at","SAMD8","SAMD8"
"242064_at","SDK2","SDK2"
"242065_x_at","IDI1","IDI1"
"242069_at","CBX5","CBX5"
"242070_at","LOC728485","LOC728485"
"242071_x_at","ITGA8","ITGA8"
"242077_x_at","MB21D1","MB21D1"
"242078_at","AFF3","AFF3"
"242079_at","RGS12","RGS12"
"242081_at","ACAP1","ACAP1"
"242082_at","MMAB","MMAB"
"242083_at","ZNF81","ZNF81"
"242084_at","THEG5","THEG5"
"242086_at","SPATA6","SPATA6"
"242087_x_at","MFI2-AS1","MFI2-AS1"
"242088_at","KLHL24","KLHL24"
"242091_at","ZNF720","ZNF720"
"242092_at","EPB41L2","EPB41L2"
"242093_at","SYTL5","SYTL5"
"242095_at","LOC100505530","LOC100505530"
"242098_at","ARFGEF3","ARFGEF3"
"242100_at","CHSY3","CHSY3"
"242102_at","DIAPH3-AS1","DIAPH3-AS1"
"242103_at","TMEM86A","TMEM86A"
"242105_at","CCNE1","CCNE1"
"242107_x_at","TBX18","TBX18"
"242111_at","METTL3","METTL3"
"242112_at","LSM11","LSM11"
"242114_at","LOC101060424","LOC101060424"
"242119_at","PROX1","PROX1"
"242120_at","USP49","USP49"
"242121_at","FTX","FTX"
"242123_at","PAQR7","PAQR7"
"242124_at","CHST1","CHST1"
"242128_at","OTX2","OTX2"
"242129_at","SIN3B","SIN3B"
"242131_at","ATP6","ATP6"
"242133_s_at","LOC654342///LOC645166","LOC654342"
"242135_at","LOC101930531///LOC101930288","LOC101930531"
"242136_x_at","MGC70870","MGC70870"
"242137_at","RBMS3","RBMS3"
"242138_at","DLX1","DLX1"
"242139_s_at","ERVK3-1///ZNF8","ERVK3-1"
"242140_at","ERVK3-1///ZNF8","ERVK3-1"
"242141_at","HDAC2","HDAC2"
"242146_at","SNRPA1","SNRPA1"
"242148_at","BCL6B","BCL6B"
"242149_at","FAM210A","FAM210A"
"242150_at","CLSPN","CLSPN"
"242153_at","LARP1B","LARP1B"
"242154_x_at","LRR1","LRR1"
"242155_x_at","RFFL","RFFL"
"242157_at","CHD9","CHD9"
"242158_at","PAPOLB","PAPOLB"
"242159_at","LOC105369739","LOC105369739"
"242162_at","DAW1","DAW1"
"242163_at","THRAP3","THRAP3"
"242164_s_at","LRIG2","LRIG2"
"242165_at","LRIG2","LRIG2"
"242168_at","NDUFS7","NDUFS7"
"242169_at","BHMT2","BHMT2"
"242173_at","PLD5","PLD5"
"242176_at","MEF2A","MEF2A"
"242178_at","LIPI","LIPI"
"242179_s_at","TSPAN16","TSPAN16"
"242180_at","TSPAN16","TSPAN16"
"242183_at","IRGQ","IRGQ"
"242184_s_at","SREK1","SREK1"
"242185_at","SREK1","SREK1"
"242186_x_at","ADGRL3","ADGRL3"
"242187_s_at","TNRC18","TNRC18"
"242193_at","MIR124-2HG","MIR124-2HG"
"242195_x_at","NUMBL","NUMBL"
"242196_at","ARHGAP32","ARHGAP32"
"242197_x_at","CD36","CD36"
"242199_at","LOC101928812","LOC101928812"
"242200_at","ADAMTSL5","ADAMTSL5"
"242201_at","PMS2P5","PMS2P5"
"242204_at","WFDC5","WFDC5"
"242207_at","LOC100128361///CENPP","LOC100128361"
"242208_at","ZNF37BP","ZNF37BP"
"242209_at","ANKRD33","ANKRD33"
"242210_at","ZNF24","ZNF24"
"242211_x_at","WDR90","WDR90"
"242212_at","RGS16","RGS16"
"242214_at","RPS27A","RPS27A"
"242215_at","LOC102725345","LOC102725345"
"242217_s_at","FBRS","FBRS"
"242218_at","PPARD","PPARD"
"242219_at","LINC01588","LINC01588"
"242220_at","SPTBN1","SPTBN1"
"242222_at","LINC01123///LINC01106","LINC01123"
"242224_at","GPATCH2","GPATCH2"
"242226_at","GS1-279B7.1","GS1-279B7.1"
"242228_at","BICD1","BICD1"
"242229_at","NAPEPLD","NAPEPLD"
"242230_at","ATXN1","ATXN1"
"242234_at","XAF1","XAF1"
"242238_at","NUDCD3","NUDCD3"
"242239_at","NSUN6","NSUN6"
"242242_at","USP32///USP6","USP32"
"242243_at","TMF1","TMF1"
"242246_x_at","MEG3","MEG3"
"242247_at","METTL15","METTL15"
"242248_at","PHKB","PHKB"
"242249_at","FRG1EP","FRG1EP"
"242251_at","SPATA5","SPATA5"
"242253_at","PPP5D1","PPP5D1"
"242255_at","WDR37","WDR37"
"242259_at","FAM187B","FAM187B"
"242260_at","MATR3","MATR3"
"242261_at","IREB2","IREB2"
"242262_x_at","LINC01360","LINC01360"
"242263_at","TMED5","TMED5"
"242265_at","BRD8","BRD8"
"242267_x_at","LOC105369595","LOC105369595"
"242268_at","CELF2","CELF2"
"242269_at","LINC00982","LINC00982"
"242270_at","ACP6","ACP6"
"242271_at","SLC26A9","SLC26A9"
"242272_at","ZNF785","ZNF785"
"242273_at","LLPH","LLPH"
"242274_x_at","SLC25A42","SLC25A42"
"242278_at","LOC101930097","LOC101930097"
"242280_x_at","CPEB4","CPEB4"
"242281_at","GLUL","GLUL"
"242282_at","ZFPM1","ZFPM1"
"242283_at","DNAH14","DNAH14"
"242284_at","LINC00466","LINC00466"
"242286_at","GRIN2A","GRIN2A"
"242287_at","CLIP1","CLIP1"
"242288_s_at","EMILIN2","EMILIN2"
"242289_at","MRPL42","MRPL42"
"242290_at","TACC1","TACC1"
"242291_at","EIF4ENIF1","EIF4ENIF1"
"242292_at","FAM226B///FAM226A","FAM226B"
"242293_at","ING3","ING3"
"242294_at","FBXO45","FBXO45"
"242295_at","LOC150596","LOC150596"
"242297_at","RREB1","RREB1"
"242301_at","CBLN2","CBLN2"
"242302_at","PDS5B","PDS5B"
"242303_at","NRG2","NRG2"
"242304_at","LOC102724112///PYM1","LOC102724112"
"242305_at","LOC645513","LOC645513"
"242307_at","ZNF789","ZNF789"
"242308_at","MCOLN3","MCOLN3"
"242313_at","LOC728730","LOC728730"
"242314_at","TNRC6C","TNRC6C"
"242316_at","TMOD3","TMOD3"
"242317_at","HIGD1A","HIGD1A"
"242318_at","TAPT1","TAPT1"
"242319_at","DGKG","DGKG"
"242321_at","PTPN14","PTPN14"
"242323_at","PLA2G12A","PLA2G12A"
"242324_x_at","CCBE1","CCBE1"
"242325_at","YWHAH","YWHAH"
"242326_at","COL22A1","COL22A1"
"242328_at","RAB3C","RAB3C"
"242329_at","LOC401317///CREB5","LOC401317"
"242331_x_at","FRG1JP","FRG1JP"
"242332_at","FENDRR","FENDRR"
"242334_at","NLRP4","NLRP4"
"242335_at","SLC25A37","SLC25A37"
"242336_at","GSK3B","GSK3B"
"242338_at","TMEM64","TMEM64"
"242341_x_at","GLYCTK","GLYCTK"
"242342_at","GUCY1A2","GUCY1A2"
"242344_at","GABRB2","GABRB2"
"242345_at","COL28A1","COL28A1"
"242348_at","FAM19A4","FAM19A4"
"242349_at","HECTD1","HECTD1"
"242350_s_at","ST8SIA6-AS1","ST8SIA6-AS1"
"242352_at","NIPBL","NIPBL"
"242355_at","CRAMP1","CRAMP1"
"242356_at","VTI1A","VTI1A"
"242358_at","RASSF8-AS1","RASSF8-AS1"
"242360_at","LDB2","LDB2"
"242363_at","DYNC1I2","DYNC1I2"
"242364_x_at","TNRC6C-AS1","TNRC6C-AS1"
"242370_at","MTHFD2L","MTHFD2L"
"242371_x_at","LOC102724561","LOC102724561"
"242372_s_at","MFSD4A","MFSD4A"
"242375_x_at","LOC101929036///PAH","LOC101929036"
"242377_x_at","THUMPD3","THUMPD3"
"242378_at","MYADML2","MYADML2"
"242382_at","LOC100506207","LOC100506207"
"242385_at","RORB","RORB"
"242386_x_at","LOC101927608","LOC101927608"
"242387_at","TDRP","TDRP"
"242388_x_at","TAGAP","TAGAP"
"242389_at","LUC7L3","LUC7L3"
"242392_at","UBE2U","UBE2U"
"242393_x_at","AGAP6","AGAP6"
"242394_at","CNKSR3","CNKSR3"
"242396_at","NR2F2","NR2F2"
"242400_at","ZFP90","ZFP90"
"242402_x_at","ARAP2","ARAP2"
"242404_at","GNB5","GNB5"
"242408_at","STYX","STYX"
"242410_s_at","CACNA1E","CACNA1E"
"242411_at","ARL10","ARL10"
"242412_at","LOC101929255","LOC101929255"
"242414_at","QPRT","QPRT"
"242415_at","FBRSL1","FBRSL1"
"242417_at","PLEKHA7","PLEKHA7"
"242418_at","C2orf27A","C2ORF27A"
"242422_at","G3BP1","G3BP1"
"242426_at","NRG4","NRG4"
"242427_at","WAC","WAC"
"242429_at","ZNF567","ZNF567"
"242432_at","LRRC37A2","LRRC37A2"
"242433_at","ZBTB11","ZBTB11"
"242435_at","PDE4A","PDE4A"
"242438_at","ASXL1","ASXL1"
"242439_s_at","ASXL1","ASXL1"
"242442_x_at","TRMT10A","TRMT10A"
"242443_at","ZC3H14","ZC3H14"
"242444_at","C1QTNF6","C1QTNF6"
"242445_at","FGD4","FGD4"
"242446_at","C6orf163","C6ORF163"
"242447_at","C3orf70","C3ORF70"
"242450_at","RGMB","RGMB"
"242451_x_at","RPS19","RPS19"
"242455_at","POU3F2","POU3F2"
"242456_at","MRE11A","MRE11A"
"242458_at","RALGPS2","RALGPS2"
"242462_at","LINC00665","LINC00665"
"242463_x_at","ZNF600","ZNF600"
"242465_at","GAPLINC","GAPLINC"
"242470_at","EID2B","EID2B"
"242472_x_at","FNBP4","FNBP4"
"242473_at","TRAF4","TRAF4"
"242474_s_at","VMA21","VMA21"
"242477_at","TTC39B","TTC39B"
"242479_s_at","MCM4","MCM4"
"242482_at","PRKAR1A","PRKAR1A"
"242484_at","TTC9B","TTC9B"
"242487_at","CC2D1B","CC2D1B"
"242488_at","CHRM3","CHRM3"
"242489_at","LOC646778","LOC646778"
"242492_at","CLNS1A","CLNS1A"
"242493_at","PTPRD","PTPRD"
"242496_at","ART4","ART4"
"242497_at","TRAFD1","TRAFD1"
"242499_at","U2AF1","U2AF1"
"242502_at","KCNH5","KCNH5"
"242503_at","CHST13","CHST13"
"242507_at","UBXN7-AS1","UBXN7-AS1"
"242508_at","USF3","USF3"
"242510_at","LOC101928324","LOC101928324"
"242512_at","MYO9A","MYO9A"
"242513_x_at","USF3","USF3"
"242515_x_at","AKIP1","AKIP1"
"242516_x_at","RBM46","RBM46"
"242517_at","KISS1R","KISS1R"
"242518_at","RAD51-AS1","RAD51-AS1"
"242519_at","CCDC152","CCDC152"
"242520_s_at","C1orf228","C1ORF228"
"242521_at","CARD8-AS1","CARD8-AS1"
"242522_at","TCF24","TCF24"
"242523_at","LINC00938","LINC00938"
"242524_at","CBLN4","CBLN4"
"242525_at","SLC2A5","SLC2A5"
"242528_at","HOXA-AS2","HOXA-AS2"
"242530_at","SV2C","SV2C"
"242531_at","RRAGC","RRAGC"
"242533_at","LMF1","LMF1"
"242534_at","EVI5L","EVI5L"
"242539_at","DIS3L2","DIS3L2"
"242540_at","DNHD1","DNHD1"
"242541_at","ABCA9","ABCA9"
"242543_at","SH2D6","SH2D6"
"242545_at","TTLL11","TTLL11"
"242546_at","LINC01296///DUXAP10","LINC01296"
"242548_x_at","ANKRD37","ANKRD37"
"242549_at","PRKD3","PRKD3"
"242550_at","EIF3B","EIF3B"
"242552_x_at","ZBED5","ZBED5"
"242553_at","ABCC3","ABCC3"
"242554_at","TPCN2","TPCN2"
"242555_at","C16orf87","C16ORF87"
"242557_at","ZNRD1ASP","ZNRD1ASP"
"242560_at","FANCD2","FANCD2"
"242561_at","IPO9","IPO9"
"242565_x_at","YBEY","YBEY"
"242566_at","VASH1","VASH1"
"242567_at","ABTB1","ABTB1"
"242568_s_at","SQSTM1","SQSTM1"
"242569_at","STAM2","STAM2"
"242571_at","REPS2","REPS2"
"242574_at","FKBP15","FKBP15"
"242575_at","SMG7","SMG7"
"242577_at","LOC389834","LOC389834"
"242578_x_at","SLC22A3","SLC22A3"
"242579_at","BMPR1B","BMPR1B"
"242581_at","MAP3K15","MAP3K15"
"242583_at","STON2","STON2"
"242584_at","FAM161A","FAM161A"
"242585_at","CKMT2-AS1","CKMT2-AS1"
"242586_at","FSD1L","FSD1L"
"242587_at","SLC9A9","SLC9A9"
"242591_at","DNAH1","DNAH1"
"242592_at","GPR137C","GPR137C"
"242594_at","BOD1L1","BOD1L1"
"242595_at","TSSK4","TSSK4"
"242597_at","ZMYM2","ZMYM2"
"242600_at","FRMD3","FRMD3"
"242601_at","HEPACAM2","HEPACAM2"
