"ensembl_id","donor 1_unstim","donor 1_LPS","donor 2_unstim","donor 2_LPS","donor 3_unstim","donor 3_LPS","donor 4_unstim","donor 4_LPS"
"ENSG00000213551",3.97029860498483,2.59497045215054,4.32322824646306,2.8379043716732,4.16225711557888,2.78178073433335,4.40040404134217,3.08176765153387
"ENSG00000227382",-3.43657813191958,-1.41046168881227,-2.5801252562615,-1.63108481576012,-3.76097525741855,-4.14092190916265,-2.89268145636998,-2.72899151131993
"ENSG00000182180",5.43729225499226,4.60165641771238,5.68451616755031,4.35339847155093,5.71099506458564,4.36405725662268,5.98087534505413,4.74563171508311
"ENSG00000227540",-2.48294366067577,-3.0282383002245,-1.99378564588496,-4.05191110045517,-1.75455071943533,-2.34385990948507,-1.21960140504679,-2.23438951359733
"ENSG00000156042",-2.03642015030081,0.971795318822242,-1.04544770311944,0.00545227922583743,-2.03134588368973,-0.339165961004927,-2.63085561178578,-1.44728611225299
"ENSG00000138279",5.94350088614982,6.85393984153481,6.0114564288804,6.67098932870762,6.29740452876701,7.18981770323524,6.23859267002917,7.24828137540347
"ENSG00000166343",0.777856029207282,1.66263708496284,0.423486856775027,0.422494704146127,0.0646888330655378,0.32696453465501,-0.465640218698895,-1.02893978615194
"ENSG00000107758",5.36341576498443,4.85654673186182,5.35373668724316,4.76389051503118,5.20455486520297,5.33413519056797,5.43099135529384,5.57423063642409
"ENSG00000221817",2.10994698339074,2.82289954080258,1.86022016723619,2.08934016548594,1.19801221917928,2.02932502945101,1.62006109597429,2.5190991997865
"ENSG00000166348",2.84837349164853,2.40901098021891,2.99422550411305,2.47032911517648,2.93863269532424,2.46599997371812,2.92448045126435,2.39846643625967
"ENSG00000268584",-0.929740601575423,-1.2937371743687,-0.992409849481925,-1.63108481576012,-0.337771782449809,-1.7839916392023,-0.972032823801215,-1.02893978615194
"ENSG00000177791",3.11037232526586,-2.00355801183376,3.36644962308088,-0.619185950728268,4.25017766343613,-1.40348633742779,3.92539301259722,-1.71297305436978
"ENSG00000172650",2.65465791931103,2.99809396865253,1.90367419131133,2.64349807005636,1.55679596089567,1.931280274903,1.78838616195875,1.40834289846811
"ENSG00000242288",0.207624486115577,0.720924091509884,0.770256037571568,1.28690492107487,0.872879068780952,-5.1859037158629,0.501462538767519,-0.117965392259972
